subject,channel,aperiodic_exponent_NS,aperiodic_offset_NS,aperiodic_exponent_SD,aperiodic_offset_SD,ap_delta_NS,ap_delta_SD,diff_ap_delta,ap_theta_NS,ap_theta_SD,diff_ap_theta,ap_alpha_NS,ap_alpha_SD,diff_ap_alpha,ap_beta_NS,ap_beta_SD,diff_ap_beta,ap_gamma_NS,ap_gamma_SD,diff_ap_gamma,diff_exponent,diff_offset
sub-13,AF3,0.8280510438839304,-11.274091106300748,1.0483040985250314,-11.60278347396098,-11.60360574588481,-12.019945616018964,-0.41633987013415386,-11.91844006148051,-12.418522619010531,-0.5000825575300212,-12.102142150184678,-12.651087572486011,-0.5489454223013333,-12.351410352334613,-12.966658550719535,-0.6152481983849221,-12.552658262252812,-13.221436333254903,-0.668778071002091,0.220253054641101,-0.32869236766023135
sub-13,AF7,1.1745291547687573,-10.78914654121982,1.1760535413238578,-10.966977872856605,-11.25653868325406,-11.434976629289801,-0.17843794603574104,-11.703107871615172,-11.882125406555877,-0.17901753494070505,-11.963675695988577,-12.143031414180463,-0.17935571819188567,-12.317244202355836,-12.497058806625793,-0.1798146042699571,-12.602699476255998,-12.78288456445975,-0.18018508820375168,0.0015243865551004543,-0.177831331636785
sub-13,Fz,0.8910675178590416,-11.845474112171615,1.0801831624579197,-11.860935168285875,-12.200065527955813,-12.29078326532177,-0.09071773736595645,-12.538859415369878,-12.701481046795864,-0.16262163142598673,-12.736541630030658,-12.941118330743794,-0.20457670071313672,-13.00477968106808,-13.266285863454808,-0.2615061823867286,-13.22134299185628,-13.52881147148237,-0.30746847962609003,0.18911564459887809,-0.015461056114260074
sub-13,F1,1.0122815201402584,-11.617975558127103,1.0734704617299666,-11.723870490725208,-12.020802875030261,-12.151047335575207,-0.13024446054494554,-12.405683688764501,-12.55919287277029,-0.15350918400578806,-12.63025707826736,-12.797340952455174,-0.16708387418781356,-12.934984179885912,-13.12048776089516,-0.1855035810092467,-13.181007105261996,-13.381381927236385,-0.20037482197438905,0.06118894158970822,-0.10589493259810467
sub-13,F3,0.9706659661117566,-11.330336563818454,0.9351488011716032,-11.617052852154997,-11.716603386790618,-11.98918597420287,-0.27258258741225205,-12.085661499053165,-12.344740061081446,-0.2590785620282805,-12.30100252993021,-12.5522016533266,-0.2511991233963897,-12.593202101500006,-12.833709492888465,-0.24050739138845856,-12.829110863830005,-13.06098623275654,-0.23187536892653426,-0.035517164940153445,-0.2867162883365424
sub-13,F5,0.9978484227463764,-10.874783728609849,0.8222885253785929,-11.36044860969868,-11.271867538610921,-11.687670112618754,-0.4158025740078326,-11.651260726463288,-12.000313453898155,-0.3490527274348665,-11.872632151356225,-12.182737135077273,-0.31010498372104855,-12.173014457728877,-12.430270646306532,-0.25725618857765475,-12.415529591277853,-12.630118044971677,-0.21458845369382473,-0.17555989736778355,-0.485664881088832
sub-13,F7,1.4143716794968173,-10.31747744811302,0.8218948881990609,-11.177895852044418,-10.880312526517468,-11.504960710981855,-0.6246481844643874,-11.418072539020683,-11.817454386980442,-0.3993818479597593,-11.731849127609838,-11.99979074024348,-0.267941612633642,-12.157617428156023,-12.24720575487429,-0.08958832671826755,-12.501363561258087,-12.446957484727431,0.05440607653065577,-0.5924767912977564,-0.8604184039313978
sub-13,FC1,0.8735231046068223,-11.974653395328566,1.2554790481374722,-11.586325536141302,-12.32226318715103,-12.085930879444689,0.23633230770634128,-12.654386491417368,-12.563278127279943,0.0911083641374244,-12.848176499935388,-12.841804584278774,0.006371915656613325,-13.111133156327568,-13.219741436695816,-0.10860828036824799,-13.323432507153603,-13.524870614721674,-0.20143810756807135,0.38195594353065,0.38832785918726387
sub-13,FC3,0.8269876962129701,-11.565973748200031,0.7021380340505249,-11.900337087171312,-11.895065239202689,-12.179745902530346,-0.2846806633276575,-12.209495258060043,-12.446706676309642,-0.2372114182495988,-12.392961444413002,-12.602475121221838,-0.20951367680883592,-12.641909547018157,-12.813839730567583,-0.17193018354942602,-12.842899022993333,-12.984485988271654,-0.14158696527832149,-0.1248496621624452,-0.334363338971281
sub-13,FC5,0.9939443614871272,-10.968123029718436,0.5152420557843673,-11.656108443284444,-11.363653257548146,-11.861143871431473,-0.49749061388332727,-11.741562077421417,-12.057044693243288,-0.3154826158218711,-11.962067391205563,-12.171350499068812,-0.20928310786324822,-12.261274458034272,-12.326453812887479,-0.06517935485320692,-12.502840756152848,-12.451677236726427,0.051163519426420834,-0.47870230570275984,-0.6879854135660075
sub-13,FT7,1.1839858985884124,-10.700056635925,0.7047058881631317,-11.232346467503266,-11.171211994676844,-11.512777134750138,-0.3415651400732944,-11.621376743348176,-11.780714235530123,-0.15933749218194748,-11.884042534513412,-11.937052355666397,-0.053009821152985026,-12.240457804431697,-12.149189966124528,0.09126783830716967,-12.528211426896714,-12.320460310081437,0.20775111681527747,-0.4792800104252807,-0.5322898315782663
sub-13,Cz,0.8894822754996738,-39.43282962432312,0.8618963172811603,-40.15943153710282,-39.78679020874908,-40.50241456507608,-0.7156243563269982,-40.12498136919728,-40.830117234096214,-0.705135864898935,-40.32231189982279,-41.021327854383976,-0.6990159545611832,-40.59007274535965,-41.28078449903793,-0.6907117536782792,-40.80625078193813,-41.49025809815984,-0.6840073162217095,-0.027585958218513507,-0.7266019127796994
sub-13,C1,1.126257310680937,-11.906988537724914,1.004446617268922,-12.070739756942016,-12.355171381704231,-12.47044925252861,-0.11527787082437868,-12.783387072285004,-12.85235114811345,-0.0689640758284451,-13.033245848405851,-13.075186374210938,-0.04194052580508689,-13.37228308175666,-13.377554935052103,-0.0052718532954436625,-13.646006460863228,-13.62167368092269,0.024332779940538174,-0.12181069341201511,-0.16375121921710267
sub-13,C3,1.0412387877337863,-11.547568816775025,0.7944939083628559,-11.897077756381911,-11.961919388995469,-12.213238669165706,-0.25131928017023775,-12.35781008139802,-12.515314184596656,-0.1575041031986366,-12.58880760450881,-12.691571664744767,-0.10276406023595719,-12.902251712265482,-12.930738162534297,-0.028486450268815133,-13.155312355452784,-13.123830411715954,0.03148194373683033,-0.24674487937093037,-0.34950893960688667
sub-13,C5,1.103126922681395,-11.179642546404423,0.6824901722146712,-11.620997545459836,-11.618620883582615,-11.892587690509522,-0.2739668069269072,-12.038042140620812,-12.15207812634323,-0.11403598572241869,-12.282769469085817,-12.303487717674507,-0.020718248588689647,-12.61484376183742,-12.508937731257,0.10590603058042092,-12.882945576579223,-12.674808810959627,0.20813676561959582,-0.42063675046672366,-0.4413549990554131
sub-13,T7,1.0433627308988844,-10.950263880378134,0.7017922740513588,-11.359264746187224,-11.365459654560118,-11.63853596980919,-0.2730763152490727,-11.762157894030794,-11.90536528174987,-0.14320738771907493,-11.99362661127702,-12.061057020238582,-0.06743040896156316,-12.307710089635469,-12.272317545453278,0.03539254418219073,-12.561286931825137,-12.442879770321838,0.11840716150329911,-0.3415704568475256,-0.4090008658090891
sub-13,CP1,1.1160531603791333,-11.813757352583988,0.9676143887657868,-12.043989110988608,-12.257879556903715,-12.429041589245253,-0.17116203234153815,-12.682215514827627,-12.79693945749591,-0.11472394266828267,-12.92981051296312,-13.011603499754395,-0.08179298679127456,-13.265775990992823,-13.302884455008966,-0.03710846401614276,-13.53701937332154,-13.538051567935383,-0.0010321946138436289,-0.1484387716133465,-0.23023175840462073
sub-13,CP3,1.1590592192886051,-11.50040063645865,0.882030619116067,-11.87227183975308,-11.961636672233762,-12.223267111973131,-0.2616304397393687,-12.402324017216769,-12.558625068894909,-0.15630105167814,-12.659459855747254,-12.754302458869148,-0.09484260312189363,-13.008371447504002,-13.019820132317156,-0.01144868481315342,-13.290066938471764,-13.234187132868689,0.05587980560307493,-0.27702860017253816,-0.3718712032944307
sub-13,CP5,1.202344818469106,-11.213739264271195,0.9622732637078204,-11.507749671236851,-11.69220037175957,-11.890676702141612,-0.19847633038204116,-12.149345388155226,-12.25654381460184,-0.10719842644661526,-12.416084082740301,-12.470022934944671,-0.05393885220436978,-12.778025938230666,-12.759696051346202,0.01832988688446413,-13.070241476759476,-12.993565067660743,0.07667640909873263,-0.2400715547612855,-0.29401040696565595
sub-13,TP7,1.0476927438099652,-11.12665520913097,0.8555873599959016,-11.37898912287076,-11.543574068688338,-11.719461564327215,-0.17588749563887696,-11.941918627744565,-12.044765496864011,-0.10284686911944618,-12.174347952940934,-12.234576482866661,-0.060228529925726804,-12.489734895067233,-12.492133942136384,-0.002399047069150839,-12.744364095145597,-12.700074224590447,0.04428987055515066,-0.1921053838140636,-0.25233391373978975
sub-13,TP9,1.1403888828050617,-11.13113073333906,0.5512806998399236,-11.419589865769469,-11.584937095252,-11.638966512244496,-0.05402941699249553,-12.018525768417424,-11.848569631662276,0.16995613675514853,-12.271519616144122,-11.970870565609392,0.3006490505347301,-12.61481087659018,-12.136822592291841,0.4779882842983394,-12.891968765410667,-12.27080477785935,0.6211639875513164,-0.5891081829651381,-0.2884591324304093
sub-13,Pz,1.0459791108447194,-11.585394922814942,0.9312060190500336,-11.874803039767585,-12.00163185925526,-12.245367171063808,-0.2437353118085479,-12.399324875793932,-12.599422167856144,-0.20009729206221216,-12.631374033659661,-12.806009058817619,-0.1746350251579578,-12.946245120861862,-13.086330002694524,-0.14008488183266188,-13.200457842928188,-13.312648496489375,-0.1121906535611874,-0.11477309179468576,-0.289408116952643
sub-13,P1,1.1718891120839614,-11.433857714877355,0.8949507320751271,-11.912858209344211,-11.900199278302713,-12.268994911427233,-0.36879563312452035,-12.345764692756468,-12.609265240540228,-0.2635005477837602,-12.605746826961317,-12.807808941419339,-0.20206211445802147,-12.95852060129062,-13.07721595641539,-0.11869535512477114,-13.243334244368219,-13.2947230360093,-0.0513887916410809,-0.2769383800088343,-0.479000494466856
sub-13,P3,1.1716929094909188,-11.328514469691934,0.9738505963656658,-11.669388657772249,-11.794777956255714,-12.056922772535271,-0.262144816279557,-12.240268772277942,-12.42719171702105,-0.18692294474310778,-12.500207379182852,-12.643239254137914,-0.14303187495506187,-12.852922090646421,-12.936397494939236,-0.0834754042928143,-13.137688049028661,-13.173080243591933,-0.03539219456327203,-0.1978423131252529,-0.3408741880803152
sub-13,P5,1.1449728934621093,-11.257309303436005,0.9845659118764364,-11.537383248951684,-11.712939826589563,-11.929181416461986,-0.21624158987242303,-12.148271392138923,-12.303524444363445,-0.15525305222452168,-12.402282196898113,-12.52194916082812,-0.11966696393000653,-12.74695338205239,-12.818333033011188,-0.07137965095879828,-13.025225359878121,-13.05762001103668,-0.03239465115855822,-0.1604069815856729,-0.28007394551567977
sub-13,P7,1.153947545874454,-11.020051768201672,0.8927506498484828,-11.491366517096209,-11.479253664614028,-11.846627718438882,-0.3673740538248538,-11.917997493901016,-12.186061551556616,-0.26806405765560015,-12.173999314076125,-12.38411716694469,-0.21011785286856544,-12.521372138807173,-12.652861891197597,-0.13148975239042393,-12.80182529864284,-12.869834267100194,-0.06800896845735416,-0.26119689602597107,-0.47131474889453706
sub-13,PO3,1.2087377171649305,-11.100007677034236,0.910748176636997,-11.586959520322411,-11.581012774685068,-11.94938265763138,-0.3683698829463129,-12.040588443031998,-12.295659352757115,-0.2550709097251165,-12.308745394199168,-12.497707696959408,-0.18896230276024006,-12.672611703956216,-12.771870216623423,-0.0992585126672072,-12.966380960109507,-12.993216676317878,-0.026835716208370997,-0.29798954052793347,-0.48695184328817476
sub-13,PO7,1.112671807418421,-11.107424504992332,0.8346873061714908,-11.51397357432994,-11.550201133685551,-11.846129048186263,-0.2959279145007123,-11.973251463201606,-12.163486545306641,-0.19023508210503515,-12.220096312410753,-12.34866088050143,-0.1285645680906775,-12.555043901773354,-12.599926796659014,-0.04488289488566011,-12.825465486676581,-12.802787570814154,0.02267791586242751,-0.2779845012469302,-0.4065490693376077
sub-13,Oz,1.0762448063975265,-11.203565591754009,0.8439839344519742,-11.575904148400191,-11.631846459345075,-11.91175912259507,-0.27991266324999486,-12.041046833571146,-12.232651302297702,-0.19160446872655612,-12.279810398151536,-12.419888082852165,-0.14007768470062842,-12.603792367554766,-12.673952562980713,-0.07016019542594698,-12.86536080521038,-12.879072771532503,-0.013711966322123459,-0.23226087194555234,-0.37233855664618254
sub-13,O1,1.0447864069427266,-11.165869092968984,0.6396376875747452,-11.608137502587184,-11.5816314048082,-11.862674929527639,-0.28104352471943983,-11.978870941915302,-12.105872368965974,-0.12700142705067208,-12.210655499911711,-12.247775190161928,-0.037119690250216664,-12.525167547463466,-12.440325320479074,0.08484222698439225,-12.779090397100791,-12.595781615933452,0.18330878116733906,-0.40514871936798147,-0.44226840961819924
sub-13,Fpz,0.6418218952334305,-11.34224398014556,1.1035268087417602,-11.430839587719408,-11.597650590700654,-11.86997705555993,-0.27232646485927603,-11.841678490445053,-12.28955035377368,-0.4478718633286274,-11.98406587537899,-12.534366396461168,-0.5503005210821783,-12.177273517718158,-12.866561066911787,-0.6892875491936294,-12.33326065873983,-13.134760069181398,-0.8014994104415685,0.46170491350832976,-0.08859560757384877
sub-13,Fp2,1.1691563685860658,-10.895292466531368,1.1308500274704725,-11.316620255138258,-11.360546561985474,-11.76663072487663,-0.40608416289115645,-11.805072956640615,-12.196592618010783,-0.39151966137016814,-12.064448835117433,-12.44747028260873,-0.38302144749129674,-12.416399971683413,-12.78789006147478,-0.3714900897913669,-12.700549454113725,-13.062729645508046,-0.3621801913943212,-0.03830634111559328,-0.4213277886068898
sub-13,AF4,0.6677399586447859,-11.456881248360416,1.072120436765708,-11.529284042977483,-11.722601693294187,-11.955923658881497,-0.23332196558730978,-11.976483932110979,-12.363555901408578,-0.38707196929759924,-12.124621207005202,-12.601404479743191,-0.4767832727379897,-12.325630963860709,-12.924144890174038,-0.5985139263133288,-12.487917180439604,-13.184710949082273,-0.6967937686426691,0.40438047812092215,-0.07240279461706756
sub-13,AF8,1.2688214053947828,-10.463563885641229,1.1742122193002962,-10.928072175673472,-10.968478686707295,-11.395338196404644,-0.42685950969734954,-11.45089884876271,-11.84178688233775,-0.39088803357504,-11.732385291036012,-12.102284394973768,-0.3698991039377564,-12.114338593200369,-12.45575749425833,-0.3414189010579616,-12.422710471698919,-12.741135740780678,-0.31842526908175905,-0.09460918609448665,-0.4645082900322439
sub-13,F2,0.9774546060044637,-11.644235371045587,1.0777523056881408,-11.71251678522644,-12.033203665435527,-12.141397547098286,-0.10819388166275878,-12.404842894901213,-12.551171089501521,-0.14632819460030788,-12.621689977050051,-12.790269090914581,-0.16857911386452962,-12.915933132857313,-13.114704862822727,-0.19877172996541326,-13.153491792980068,-13.376639680164327,-0.22314788718425937,0.10029769968367719,-0.0682814141808521
sub-13,F4,0.9668149968092644,-11.359552384378508,1.0633942688745002,-11.470712465391516,-11.744286752593043,-11.89387958996923,-0.14959283737618634,-12.111880683035295,-12.298194045367008,-0.18631336233171325,-12.326367381187772,-12.534106734266016,-0.2077393530782441,-12.617407695485138,-12.85422030641441,-0.23681261092927208,-12.852380525750307,-13.112665574505858,-0.26028504875555036,0.09657927206523576,-0.11116008101300778
sub-13,F6,1.160741659867424,-10.865098490572406,1.011104995435925,-11.278268426897949,-11.327004036766043,-11.68062755755006,-0.3536235207840175,-11.768331064570628,-12.065061043365562,-0.296729978794934,-12.02584015043983,-12.289373422333874,-0.26353327189404396,-12.375258207276723,-12.59374635472578,-0.2184881474490581,-12.657362595319793,-12.839483339833492,-0.18212074451369986,-0.14963666443149903,-0.4131699363255432
sub-13,F8,1.4380267024834013,-10.439973654132364,0.9383550370988298,-11.095595998167116,-11.01222201258923,-11.469005009767676,-0.45678299717844517,-11.55897593075489,-11.82577814358936,-0.26680221283447025,-11.878000356615766,-12.033951035265947,-0.1559506786501803,-12.310889528629033,-12.316424048015081,-0.005534519386047876,-12.660384732359386,-12.544480025206537,0.11590470715284873,-0.4996716653845714,-0.655622344034752
sub-13,FC2,0.9560049189403804,-11.930846073365664,0.9918903166583388,-12.074033961282346,-12.31127867909931,-12.468746802495076,-0.1574681233957662,-12.674762496412036,-12.84587465143346,-0.17111215502142407,-12.886850992306044,-13.065924277940685,-0.1790732856346402,-13.174637148909412,-13.36451301566349,-0.18987586675407897,-13.406982718943182,-13.605580102734963,-0.19859738379178182,0.0358853977179584,-0.1431878879166817
sub-13,FC4,0.9025595857893314,-11.590159410486969,0.7202946264604773,-11.795495752260717,-11.949323979883006,-12.082129802160821,-0.132805822277815,-12.292487280714681,-12.355993916485556,-0.06350663577087445,-12.4927189962763,-12.515790378721194,-0.023071382444893374,-12.764416504472948,-12.732620667001381,0.03179583747156656,-12.983772825026296,-12.907679667495557,0.07609315753073886,-0.18226495932885411,-0.20533634177374793
sub-13,FC6,1.0745315377310989,-11.044597358935263,0.5779038180827979,-11.594750294070623,-11.472196448378355,-11.824721344450095,-0.3525248960717402,-11.880745418597376,-12.044446872713234,-0.16370145411585746,-12.119128896666362,-12.17265411215342,-0.05352521548705802,-12.442595120810367,-12.346620496005084,0.09597462480528307,-12.703747168992415,-12.487073112280287,0.2166740567121277,-0.496627719648301,-0.55015293513536
sub-13,FT8,0.8302119279172846,-10.959779818433958,1.151934835418505,-11.253781392131884,-11.29015436022899,-11.712182350527947,-0.42202799029895566,-11.60581026822621,-12.150160924673271,-0.5443506564470617,-11.789991746351243,-12.40571622755039,-0.6157244811991465,-12.039910439412369,-12.75248316606161,-0.7125727266492419,-12.24168352636947,-13.032447160675492,-0.7907636343060211,0.32172290750122046,-0.29400157369792623
sub-13,C2,1.03477289923304,-12.008556893179865,0.9218688408066558,-12.130345016089208,-12.42033442967425,-12.49719351059429,-0.07685908092003935,-12.813766718581164,-12.847698407252627,-0.03393168867146379,-13.043329792412905,-13.052213856895865,-0.00888406448295953,-13.354827473782231,-13.329724030046652,0.02510344373557949,-13.60631666004529,-13.553773234260998,0.05254342578429139,-0.11290405842638429,-0.1217881229093436
sub-13,C4,0.8625184672154415,-11.592807607004106,0.7764452821904536,-11.706220130884548,-11.936038213327612,-12.015198773212779,-0.07916055988516746,-12.263977430746786,-12.31041199807553,-0.046434567328743626,-12.455326074219547,-12.482665413075,-0.027339338855453477,-12.714970004665515,-12.716398733006113,-0.0014287283405973739,-12.92459480989345,-12.90510447930136,0.01949033059209171,-0.08607318502498784,-0.11341252388044154
sub-13,C6,0.6045855579469713,-11.482080174509898,0.4467223111539617,-11.739509656620363,-11.722668956682304,-11.917278336994963,-0.1946093803126594,-11.952539182390227,-12.08712718161909,-0.134587999228863,-12.086665732456868,-12.186231967774326,-0.09956623531745734,-12.268664120344152,-12.320708783164006,-0.05204466281985454,-12.415601414611498,-12.429279301971496,-0.013677887359998309,-0.15786324679300962,-0.25742948211046546
sub-13,T8,0.8296776343566724,-11.11425726741767,1.0668222696760972,-11.398166286071966,-11.44441919242856,-11.822697549318395,-0.3782783568898349,-11.75987195600766,-12.228315369157537,-0.4684434131498776,-11.943934901774343,-12.464988555748063,-0.5210536539737198,-12.193692756447234,-12.786134058962897,-0.5924413025156632,-12.39533598973994,-13.04541246168006,-0.6500764719401193,0.23714463531942476,-0.2839090186542954
sub-13,CPz,1.0826369333682313,-11.9568321773097,1.2445164863066345,-11.784081160040012,-12.387656727962922,-12.279324061393368,0.10833266656955409,-12.799287460721702,-12.752503219982579,0.04678424073912346,-13.039469110677931,-13.028597646346647,0.010871464331284386,-13.365375302035435,-13.403234438823286,-0.037859136787851355,-13.628497269756965,-13.705699297213174,-0.07720202745620952,0.16187955293840317,0.17275101726968778
sub-13,CP2,1.1076772861309203,-11.746550877350236,0.9390319447721572,-12.001176391519472,-12.187339986198994,-12.374854771765424,-0.18751478556642986,-12.608491342574572,-12.731885273494111,-0.12339393091953887,-12.854228163481157,-12.94020833629163,-0.08598017281047277,-13.187672252122237,-13.222885118554732,-0.035212866432495105,-13.456879978317627,-13.451105610066254,0.005774368251373119,-0.16864534135876308,-0.25462551416923596
sub-13,CP4,1.0599305555344267,-11.458946450254771,0.8398302441463055,-11.84435506136527,-11.880735224715899,-12.17855711600389,-0.29782189128799175,-12.283732737363716,-12.49787001595772,-0.2141372785940039,-12.518877005789198,-12.684185305511576,-0.16530829972237804,-12.837947896325847,-12.93699940026542,-0.09905150393957207,-13.095551350285914,-13.14111010403047,-0.04555875374455631,-0.22010031138812125,-0.38540861111049907
sub-13,CP6,0.9802885440713364,-11.387380510210496,0.7828509805470989,-11.659088929467792,-11.777476541939343,-11.970616655455618,-0.19314011351627514,-12.150193266516368,-12.268265398844578,-0.11807213232821034,-12.367669054281833,-12.441939910014892,-0.07427085573305803,-12.662765310453077,-12.677601537294528,-0.01483622684145125,-12.901012725353704,-12.867864112018847,0.0331486133348573,-0.19743756352423747,-0.27170841925729583
